Episode,Steps,Reward
1366,199,16.23499268
1367,171,16.2355523
1368,186,16.24342105
1369,161,16.24981738
1370,145,16.2540146
1371,138,16.25018235
1372,159,16.24781341
1373,124,16.24326293
1374,139,16.24017467
1375,175,16.24145455
1376,63,16.2318314
1377,187,16.23166304
1378,132,16.22786647
1379,198,16.2284264
1380,180,16.23043478
1381,132,16.22664736
1382,195,16.23516643
1383,165,16.23571945
1384,179,16.24421965
1385,165,16.24476534
1386,207,16.24891775
1387,168,16.25018025
1388,177,16.24927954
1389,204,16.25917927
1390,209,16.26618705
1391,191,16.26887132
1392,176,16.27658046
1393,189,16.28499641
1394,159,16.29124821
1395,201,16.30107527
1396,192,16.30659026
1397,89,16.29849678
1398,184,16.30114449
1399,157,16.30164403
1400,134,16.29785714
1401,204,16.3076374
1402,178,16.31526391
1403,167,16.31575196
1404,120,16.31125356
1405,147,16.31032028
1406,169,16.314367
1407,121,16.30987918
1408,177,16.31392045
1409,211,16.32434351
1410,166,16.32765957
1411,172,16.33451453
1412,152,16.33215297
1413,115,16.32696391
1414,200,16.33026874
1415,171,16.32932862
1416,192,16.33262712
1417,141,16.33168666
1418,137,16.32792666
1419,187,16.33051445
1420,177,16.33732394
1421,182,16.34201267
1422,161,16.34247539
1423,100,16.33591005
1424,135,16.33216292
1425,169,16.33894737
1426,173,16.3401122
1427,172,16.33847232
1428,185,16.34313725
1429,178,16.3449965
1430,192,16.34825175
1431,162,16.35150245
1432,127,16.34776536
1433,194,16.34961619
1434,135,16.34588563
1435,171,16.34494774
1436,204,16.35376045
1437,179,16.35490605
1438,186,16.35465925
1439,179,16.36205698
1440,187,16.36458333
1441,146,16.36363636
1442,180,16.36269071
1443,168,16.36936937
1444,179,16.37119114
1445,188,16.37370242
1446,198,16.37966805
1447,120,16.37525916
1448,173,16.38190608
1449,170,16.38302277
1450,149,16.38275862
1451,193,16.39076499
1452,148,16.39049587
1453,185,16.39298004
1454,169,16.39408528
1455,167,16.40068729
1456,200,16.40659341
1457,189,16.41455045
1458,204,16.42386831
1459,185,16.4263194
1460,139,16.42465753
1461,175,16.42847365
1462,189,16.43638851
1463,194,16.43950786
1464,156,16.44467213
1465,191,16.44982935
1466,200,16.45839018
1467,152,16.45603272
1468,184,16.45844687
1469,178,16.46562287
1470,214,16.47278912
1471,199,16.48130523
1472,135,16.47758152
1473,147,16.4772573
1474,135,16.47354138
1475,183,16.48067797
1476,219,16.48509485
1477,177,16.48679756
1478,184,16.48917456
1479,180,16.49290061
1480,191,16.49594595
1481,174,16.49763673
1482,153,16.49730094
1483,179,16.49898854
1484,149,16.49797844
1485,149,16.49494949
1486,189,16.50269179
1487,159,16.50302623
1488,171,16.50201613
1489,178,16.50100739
1490,178,16.50268456
1491,164,16.5036888
1492,196,16.50603217
1493,146,16.50502344
1494,187,16.50669344
1495,151,16.50635452
1496,173,16.50534759
1497,148,16.50501002
1498,135,16.50133511
1499,176,16.50500334
1500,212,16.51466667
1501,160,16.51499001
1502,162,16.51531292
1503,144,16.51696607
1504,198,16.5206117
1505,164,16.52093023
1506,180,16.52257636
1507,147,16.51957532
1508,204,16.52851459
1509,142,16.52551359
1510,113,16.5205298
1511,164,16.51886168
1512,193,16.52380952
1513,169,16.52875083
1514,146,16.53038309
1515,161,16.53069307
1516,180,16.53759894
1517,169,16.53856295
1518,159,16.53886693
1519,164,16.53719552
1520,159,16.53947368
1521,122,16.53451677
1522,192,16.53745072
1523,183,16.54432042
1524,160,16.54724409
1525,243,16.55540984
1526,191,16.5576671
1527,171,16.55795678
1528,188,16.56020942
1529,180,16.56442119
1530,203,16.57320261
1531,178,16.57413455
1532,154,16.57637076
1533,192,16.57925636
1534,143,16.5756193
1535,156,16.5752443
1536,194,16.578125
1537,111,16.57254392
1538,152,16.56957087
1539,169,16.57569851
1540,176,16.57922078
1541,199,16.58728099
1542,124,16.58300908
1543,165,16.58846403
1544,182,16.58743523
1545,169,16.59352751
1546,155,16.59379043
1547,153,16.59146736
1548,134,16.5878553
1549,170,16.58941252
1550,201,16.59290323
1551,184,16.59509994
1552,124,16.59278351
1553,183,16.59433355
1554,193,16.6016731
1555,139,16.59807074
1556,173,16.5970437
1557,213,16.60115607
1558,188,16.60333761
1559,195,16.60615779
1560,190,16.60833333
1561,173,16.60730301
1562,172,16.60627401
1563,155,16.60396673
1564,149,16.6016624
1565,173,16.60255591
1566,166,16.60600255
1567,166,16.61199745
1568,167,16.61798469
1569,205,16.62077757
1570,194,16.62802548
1571,113,16.62316996
1572,151,16.62086514
1573,200,16.62619199
1574,194,16.63087675
1575,116,16.62603175
1576,180,16.62753807
1577,200,16.63538364
1578,200,16.64321926
1579,160,16.64344522
1580,149,16.64303797
1581,216,16.64642631
1582,172,16.65233881
1583,123,16.64813645
1584,157,16.64835859
1585,194,16.65488959
1586,149,16.65447667
1587,174,16.65532451
1588,164,16.65806045
1589,126,16.65387036
1590,193,16.66100629
1591,124,16.65870522
1592,107,16.65326633
1593,170,16.65913371
1594,232,16.66373902
1595,210,16.67272727
1596,155,16.67481203
1597,185,16.67689418
1598,178,16.67772215
1599,184,16.67729831
1600,157,16.676875
1601,170,16.67770144
1602,177,16.6772784
1603,204,16.68184654
1604,163,16.68640898
1605,152,16.68411215
1606,177,16.68493151
1607,222,16.68886123
1608,187,16.6909204
1609,186,16.6923555
1610,175,16.69875776
1611,136,16.69459963
1612,174,16.69540943
1613,179,16.70179789
1614,173,16.70260223
1615,166,16.70278638
1616,123,16.69863861
1617,136,16.6969697
1618,142,16.69406675
1619,203,16.6998147
1620,208,16.70802469
1621,170,16.70882171
1622,207,16.71208385
1623,135,16.70856439
1624,207,16.71674877
1625,196,16.72430769
1626,157,16.72386224
1627,137,16.72218808
1628,152,16.72174447
1629,146,16.71884592
1630,230,16.72331288
1631,240,16.72838749
1632,173,16.73468137
1633,250,16.74280465
1634,154,16.74051408
1635,148,16.73944954
1636,202,16.74755501
1637,152,16.74709835
1638,158,16.74481074
1639,161,16.74252593
1640,173,16.74329268
1641,197,16.74588665
1642,167,16.74421437
1643,172,16.75045648
1644,144,16.74939173
1645,179,16.7556231
1646,157,16.75698663
1647,249,16.76502732
1648,154,16.76699029
1649,163,16.76531231
1650,176,16.76606061
1651,121,16.76196245
1652,137,16.75847458
1653,132,16.75499093
1654,252,16.76299879
1655,233,16.7673716
1656,187,16.77173913
1657,171,16.77730839
1658,194,16.77925211
1659,173,16.77938517
1660,206,16.78493976
1661,164,16.78326309
1662,206,16.78640193
1663,129,16.78232111
1664,172,16.78305288
1665,184,16.78438438
1666,170,16.78871549
1667,159,16.79304139
1668,154,16.79676259
1669,189,16.80287597
1670,155,16.8005988
1671,130,16.79712747
1672,187,16.80382775
1673,171,16.80693365
1674,125,16.8046595
1675,186,16.80597015
1676,194,16.81026253
1677,152,16.80977937
1678,192,16.81227652
1679,178,16.81179273
1680,123,16.8077381
1681,220,16.81142177
1682,189,16.81807372
1683,162,16.81580511
1684,173,16.81650831
1685,172,16.81958457
1686,122,16.8173191
1687,155,16.81683462
1688,153,16.81457346
1689,147,16.81231498
1690,148,16.80946746
1691,172,16.81253696
1692,199,16.821513
1693,158,16.82161843
1694,182,16.82526564
1695,247,16.83303835
1696,198,16.83903302
1697,177,16.84502062
1698,156,16.84275618
1699,175,16.84579164
1700,200,16.85352941
1701,128,16.85126396
1702,148,16.85017626
1703,147,16.85143864
1704,182,16.85328638
1705,140,16.85043988
1706,263,16.85814771
1707,159,16.8629174
1708,144,16.86007026
1709,181,16.86132241
1710,185,16.8625731
1711,231,16.86674459
1712,185,16.87324766
1713,198,16.87565674
1714,155,16.87572929
1715,188,16.88221574
1716,178,16.88811189
1717,177,16.88934188
1718,220,16.89348079
1719,111,16.88888889
1720,205,16.89593023
1721,177,16.89657176
1722,133,16.8931475
1723,173,16.89901335
1724,178,16.90487239
1725,155,16.90434783
1726,137,16.90266512
1727,126,16.89866821
1728,139,16.89525463
1729,132,16.8935801
1730,170,16.89884393
1731,193,16.90063547
1732,155,16.89838337
1733,160,16.89844201
1734,142,16.89965398
1735,191,16.90201729
1736,157,16.90610599
1737,211,16.90961428
1738,148,16.90909091
1739,165,16.90741806
1740,165,16.90804598
1741,204,16.91556577
1742,133,16.91389208
1743,184,16.91738382
1744,210,16.92029817
1745,157,16.91977077
1746,142,16.91695304
1747,173,16.91585575
1748,101,16.91018307
1749,124,16.90623213
1750,131,16.904
1751,155,16.90405483
1752,164,16.90468037
1753,179,16.90416429
1754,150,16.9013683
1755,148,16.9008547
1756,170,16.89977221
1757,206,16.90438247
1758,177,16.90671217
1759,211,16.90847072
1760,204,16.91363636
1761,140,16.91084611
1762,180,16.91032917
1763,193,16.91208168
1764,159,16.91326531
1765,168,16.91161473
1766,147,16.90996602
1767,203,16.91454443
1768,208,16.91742081
1769,189,16.9236857
1770,136,16.92033898
1771,182,16.92377188
1772,181,16.92325056
1773,215,16.92611393
1774,175,16.93122886
1775,193,16.93352113
1776,170,16.93412162
1777,172,16.93472144
1778,172,16.93982002
1779,177,16.94547499
1780,197,16.95224719
1781,186,16.95395845
1782,206,16.95903479
1783,175,16.95849692
1784,146,16.95795964
1785,224,16.96190476
1786,134,16.95856663
1787,169,16.96306659
1788,157,16.96252796
1789,238,16.9686976
1790,200,16.97094972
1791,154,16.97264098
1792,217,16.97600446
1793,180,16.9771333
1794,169,16.97770346
1795,162,16.97548747
1796,137,16.97216036
1797,143,16.96939343
1798,239,16.97664071
1799,153,16.97443024
1800,199,16.98166667
1801,162,16.9800111
1802,198,16.98668147
1803,148,16.98613422
1804,186,16.98780488
1805,150,16.98559557
1806,171,16.98615725
1807,116,16.98173769
1808,158,16.9795354
1809,178,16.97899392
1810,194,16.98287293
1811,154,16.98288239
1812,166,16.98344371
1813,208,16.98841699
1814,161,16.9862183
1815,177,16.98732782
1816,160,16.98568282
1817,192,16.98789213
1818,180,16.99064906
1819,161,16.98900495
1820,145,16.98791209
1821,113,16.98297639
1822,148,16.98024149
1823,131,16.97696105
1824,156,16.97697368
1825,220,16.98027397
1826,175,16.98576123
1827,154,16.98522167
1828,184,16.9868709
1829,147,16.98633133
1830,173,16.98743169
1831,172,16.98634626
1832,159,16.99072052
1833,144,16.99018003
1834,192,16.99400218
1835,122,16.99019074
1836,206,16.99673203
1837,135,16.99510071
1838,204,17
1839,152,17.00054377
1840,205,17.00271739
1841,192,17.0065182
1842,119,17.00217155
1843,189,17.0081389
1844,157,17.00976139
1845,170,17.0097561
1846,168,17.00975081
1847,165,17.00974553
1848,105,17.00487013
1849,241,17.01081666
1850,195,17.01459459
1851,197,17.02106969
1852,119,17.01889849
1853,154,17.01672963
1854,210,17.01995685
1855,190,17.02102426
1856,139,17.01831897
1857,208,17.02477114
1858,164,17.02637244
1859,148,17.02366864
1860,97,17.01827957
1861,106,17.01343364
1862,238,17.01718582
1863,176,17.01825013
1864,202,17.01984979
1865,203,17.02252011
1866,180,17.02357985
1867,166,17.02785217
1868,183,17.03051392
1869,151,17.02835741
1870,148,17.02727273
1871,161,17.02725815
1872,126,17.02350427
1873,150,17.02028831
1874,165,17.02027748
1875,159,17.02026667
1876,191,17.0261194
1877,181,17.03143314
1878,210,17.03620873
1879,189,17.03938265
1880,211,17.04361702
1881,161,17.0430622
1882,153,17.04250797
1883,162,17.04673394
1884,190,17.05201699
1885,194,17.05729443
1886,201,17.05885472
1887,197,17.06518283
1888,151,17.06302966
1889,184,17.06405506
1890,194,17.06984127
1891,134,17.06663141
1892,182,17.0692389
1893,147,17.06656101
1894,204,17.0686378
1895,138,17.06596306
1896,245,17.07225738
1897,184,17.07538218
1898,185,17.07850369
1899,119,17.07424961
1900,149,17.07210526
1901,173,17.07259337
1902,173,17.07518402
1903,235,17.08407777
1904,159,17.08823529
1905,110,17.08346457
1906,168,17.08551941
1907,109,17.08075511
1908,243,17.0870021
1909,173,17.09167103
1910,162,17.09319372
1911,123,17.09105181
1912,202,17.09728033
1913,129,17.09566127
1914,150,17.09508882
1915,172,17.1002611
1916,161,17.09864301
1917,153,17.0980699
1918,187,17.0995829
1919,161,17.09744659
1920,167,17.09791667
1921,159,17.10203019
1922,180,17.10145682
1923,107,17.09672387
1924,195,17.10239085
1925,249,17.11064935
1926,239,17.11630322
1927,164,17.1203944
1928,201,17.12707469
1929,242,17.13374806
1930,114,17.12953368
1931,148,17.12687727
1932,169,17.12732919
1933,156,17.12674599
1934,196,17.13288521
1935,159,17.13436693
1936,183,17.13481405
1937,177,17.13577697
1938,172,17.13622291
1939,143,17.13408974
1940,205,17.13659794
1941,250,17.14477074
1942,206,17.14727085
1943,190,17.15285641
1944,171,17.15329218
1945,208,17.15732648
1946,179,17.15673176
1947,174,17.15767848
1948,215,17.16016427
1949,206,17.16418676
1950,149,17.16205128
1951,172,17.16094311
1952,157,17.16444672
1953,163,17.16282642
1954,208,17.16837257
1955,172,17.17237852
1956,242,17.1799591
1957,160,17.18395503
1958,159,17.18794688
1959,129,17.18427769
1960,175,17.18469388
1961,198,17.18612953
1962,178,17.18552497
1963,246,17.19154356
1964,168,17.19602851
1965,128,17.19440204
1966,155,17.19379451
1967,190,17.19522115
1968,204,17.20172764
1969,190,17.20518029
1970,180,17.20609137
1971,228,17.21106038
1972,192,17.21298174
1973,165,17.21439432
1974,195,17.21783181
1975,136,17.21468354
1976,207,17.21659919
1977,266,17.22559433
1978,163,17.2239636
1979,184,17.22688226
1980,98,17.22171717
1981,128,17.21807168
1982,179,17.21745711
1983,218,17.22087746
1984,152,17.2202621
1985,228,17.2231738
1986,226,17.22759315
1987,165,17.23150478
1988,180,17.23591549
1989,118,17.23177476
1990,225,17.23517588
1991,148,17.2345555
1992,155,17.23443775
1993,250,17.24234822
1994,162,17.24222668
1995,197,17.2481203
1996,176,17.24699399
1997,177,17.24787181
1998,135,17.24624625
1999,160,17.24462231
2000,135,17.243
2001,198,17.24887556
2002,132,17.24725275
2003,182,17.25212182
2004,160,17.25199601
2005,244,17.25935162
2006,247,17.26869392
2007,185,17.27005481
2008,185,17.27041833
2009,173,17.2692882
2010,177,17.27164179
2011,151,17.27498757
2012,237,17.28081511
2013,164,17.27868852
2014,152,17.27805362
2015,139,17.27493797
2016,160,17.27430556
2017,153,17.27367377
2018,145,17.27106046
2019,181,17.27587915
2020,219,17.27871287
2021,113,17.27461653
2022,139,17.27299703
2023,200,17.27632229
2024,177,17.27865613
2025,153,17.27753086
2026,113,17.27295163
2027,144,17.27183029
2028,247,17.27613412
2029,184,17.27747659
2030,181,17.27980296
2031,230,17.28311177
2032,155,17.28444882
2033,205,17.28676832
2034,150,17.28416912
2035,198,17.28992629
2036,167,17.29027505
2037,191,17.29111438
2038,215,17.2939156
2039,201,17.30014713
2040,183,17.30147059
2041,187,17.3067124
2042,167,17.30509305
2043,137,17.30298581
2044,117,17.29892368
2045,220,17.30171149
2046,200,17.30449658
2047,178,17.30679043
2048,184,17.31152344
2049,175,17.31039531
2050,113,17.30634146
2051,270,17.31545588
2052,150,17.31335283
2053,200,17.31660984
2054,144,17.31548199
2055,156,17.31484185
2056,207,17.31712062
2057,146,17.31453573
2058,221,17.31875607
2059,132,17.31568723
2060,172,17.31650485
2061,167,17.3207181
2062,176,17.32153249
2063,168,17.32040717
2064,165,17.32412791
2065,148,17.3220339
2066,190,17.32720232
2067,180,17.32946299
2068,189,17.33413926
2069,190,17.33542774
2070,164,17.33381643
2071,155,17.3317238
2072,167,17.33542471
2073,164,17.33912205
2074,139,17.33799421
2075,129,17.33445783
2076,178,17.33526012
2077,196,17.33654309
2078,155,17.33782483
2079,199,17.33958634
2080,157,17.33942308
2081,190,17.34454589
2082,128,17.34101825
2083,230,17.343735
2084,150,17.34309021
2085,192,17.34820144
2086,178,17.3485139
2087,183,17.35313848
2088,180,17.3539272
2089,151,17.35184299
2090,265,17.35789474
2091,227,17.36250598
2092,167,17.3666348
2093,162,17.36645963
2094,184,17.36771729
2095,181,17.37231504
2096,211,17.3759542
2097,170,17.37625179
2098,202,17.37797903
2099,164,17.37779895
2100,201,17.38380952
2101,189,17.38505474
2102,176,17.38582303
2103,158,17.38516405
2104,99,17.37975285
2105,155,17.37957245
2106,149,17.37844255
2107,119,17.37446607
2108,175,17.37808349
2109,184,17.37885254
2110,193,17.37962085
2111,300,17.3832307
2112,138,17.38020833
2113,148,17.37908187
2114,152,17.37842952
2115,251,17.38723404
2116,200,17.3889414
2117,234,17.39206424
2118,153,17.39187913
2119,197,17.39310996
2120,206,17.39669811
2121,335,17.40075436
2122,216,17.40339303
2123,181,17.40414508
2124,185,17.40677966
