Episode,Steps,Reward
1370,177,15.96350365
1371,197,15.96790664
1372,115,15.96282799
1373,163,15.96358339
1374,119,15.95851528
1375,159,15.95636364
1376,120,15.95203488
1377,147,15.94916485
1378,202,15.95791001
1379,168,15.95939086
1380,242,15.96521739
1381,166,15.96813903
1382,158,15.96816208
1383,149,15.9703543
1384,234,15.97760116
1385,201,15.9833935
1386,201,15.99134199
1387,178,15.99206921
1388,155,15.99063401
1389,186,15.99568035
1390,302,16.0057554
1391,197,16.00934579
1392,216,16.01795977
1393,158,16.02440775
1394,124,16.01936872
1395,190,16.02222222
1396,205,16.03151862
1397,191,16.0329277
1398,249,16.03648069
1399,305,16.04932094
1400,201,16.05571429
1401,164,16.05710207
1402,257,16.05991441
1403,183,16.05915895
1404,180,16.06695157
1405,199,16.07686833
1406,160,16.07681366
1407,185,16.08457711
1408,194,16.09232955
1409,165,16.09297374
1410,127,16.09078014
1411,193,16.09425939
1412,191,16.09419263
1413,289,16.10828025
1414,140,16.10678925
1415,186,16.11448763
1416,185,16.11652542
1417,113,16.11150318
1418,164,16.11212976
1419,157,16.11275546
1420,183,16.11478873
1421,158,16.11259676
1422,117,16.1068917
1423,140,16.1054111
1424,207,16.11446629
1425,135,16.11087719
1426,141,16.11570827
1427,213,16.12473721
1428,241,16.13165266
1429,166,16.13855843
1430,219,16.14755245
1431,157,16.15303983
1432,129,16.15363128
1433,192,16.16189812
1434,142,16.16108787
1435,130,16.15958188
1436,202,16.16295265
1437,191,16.16631872
1438,196,16.17454798
1439,173,16.18137596
1440,203,16.18888889
1441,173,16.19777932
1442,234,16.20665742
1443,194,16.20790021
1444,154,16.20844875
1445,233,16.2200692
1446,152,16.22060858
1447,167,16.22322046
1448,125,16.21823204
1449,204,16.22429262
1450,171,16.22965517
1451,138,16.226051
1452,195,16.23553719
1453,124,16.23331039
1454,154,16.23246217
1455,250,16.24467354
1456,194,16.24793956
1457,163,16.24982841
1458,192,16.25240055
1459,122,16.24811515
1460,176,16.25068493
1461,139,16.2477755
1462,199,16.25102599
1463,158,16.25085441
1464,135,16.24931694
1465,120,16.24505119
1466,131,16.2414734
1467,116,16.23653715
1468,201,16.2472752
1469,197,16.25391423
1470,193,16.25714286
1471,186,16.2603671
1472,158,16.26086957
1473,170,16.26680244
1474,183,16.26933514
1475,167,16.27254237
1476,209,16.27439024
1477,165,16.27420447
1478,209,16.27807848
1479,148,16.27721433
1480,233,16.28378378
1481,141,16.27819041
1482,212,16.28475034
1483,147,16.28186109
1484,189,16.29043127
1485,179,16.2989899
1486,222,16.30820996
1487,126,16.30396772
1488,163,16.30846774
1489,153,16.29751511
1490,122,16.29328859
1491,188,16.30114017
1492,123,16.29892761
1493,199,16.3067649
1494,208,16.31526104
1495,165,16.31973244
1496,171,16.32152406
1497,144,16.32331329
1498,129,16.31975968
1499,151,16.31887925
1500,127,16.31733333
1501,209,16.32644903
1502,200,16.33022636
1503,207,16.33666001
1504,184,16.34375
1505,114,16.33887043
1506,220,16.3499336
1507,229,16.3583278
1508,184,16.36671088
1509,154,16.35984095
1510,251,16.36754967
1511,206,16.36333554
1512,267,16.37169312
1513,190,16.37475215
1514,295,16.38705416
1515,207,16.39273927
1516,206,16.39775726
1517,170,16.39947264
1518,162,16.3972332
1519,178,16.40157999
1520,181,16.40526316
1521,103,16.39907955
1522,168,16.40473062
1523,222,16.41037426
1524,194,16.41535433
1525,240,16.42754098
1526,167,16.42922674
1527,177,16.43156516
1528,139,16.43062827
1529,179,16.43296272
1530,191,16.44248366
1531,117,16.43827564
1532,254,16.4464752
1533,139,16.44292237
1534,121,16.43872229
1535,224,16.44169381
1536,206,16.44596354
1537,223,16.45738452
1538,133,16.45578674
1539,212,16.46588694
1540,112,16.46038961
1541,143,16.45749513
1542,157,16.46303502
1543,261,16.47440052
1544,181,16.47603627
1545,210,16.48543689
1546,150,16.48447607
1547,208,16.48739496
1548,128,16.48320413
1549,160,16.48741123
1550,176,16.4883871
1551,126,16.48420374
1552,201,16.4871134
1553,223,16.49710238
1554,167,16.4993565
1555,139,16.49839228
1556,186,16.50771208
1557,206,16.50995504
1558,143,16.50641849
1559,172,16.51186658
1560,135,16.51025641
1561,219,16.51505445
1562,199,16.51984635
1563,182,16.52143314
1564,137,16.51790281
1565,162,16.51884984
1566,153,16.51851852
1567,114,16.51372049
1568,122,16.50956633
1569,161,16.51051625
1570,171,16.5089172
1571,176,16.50986633
1572,182,16.51272265
1573,199,16.51621106
1574,113,16.51143583
1575,148,16.50857143
1576,184,16.51015228
1577,183,16.51553583
1578,230,16.52661597
1579,161,16.52628246
1580,181,16.53481013
1581,205,16.53763441
1582,178,16.5391909
1583,156,16.539482
1584,200,16.54482323
1585,151,16.54384858
1586,144,16.54098361
1587,148,16.54253308
1588,124,16.53778338
1589,110,16.53241032
1590,156,16.53333333
1591,141,16.53048397
1592,100,16.52449749
1593,152,16.52479598
1594,223,16.53513174
1595,130,16.53166144
1596,156,16.53258145
1597,189,16.53287414
1598,209,16.5350438
1599,126,16.53345841
1600,129,16.531875
1601,156,16.5321674
1602,218,16.53433208
1603,179,16.53587024
1604,194,16.53740648
1605,185,16.53956386
1606,169,16.54358655
1607,174,16.54511512
1608,163,16.5460199
1609,184,16.55003108
1610,193,16.56024845
1611,180,16.56176288
1612,165,16.56389578
1613,177,16.56974582
1614,234,16.58364312
1615,231,16.59442724
1616,177,16.59591584
1617,147,16.59554731
1618,153,16.59579728
1619,170,16.59913527
1620,183,16.60493827
1621,146,16.60333128
1622,164,16.60357583
1623,243,16.61059766
1624,187,16.61268473
1625,239,16.62707692
1626,143,16.62423124
1627,152,16.62384757
1628,206,16.63144963
1629,154,16.62922038
1630,110,16.62453988
1631,229,16.63764562
1632,123,16.63541667
1633,230,16.64360073
1634,151,16.64320685
1635,173,16.6470948
1636,237,16.65953545
1637,192,16.66157605
1638,305,16.66971917
1639,180,16.6723612
1640,145,16.67134146
1641,180,16.67276051
1642,210,16.67478685
1643,211,16.67741935
1644,266,16.68978102
1645,246,16.69240122
1646,217,16.70048603
1647,185,16.7037037
1648,318,16.71116505
1649,128,16.70952092
1650,163,16.71030303
1651,233,16.72138098
1652,103,16.71549637
1653,173,16.72292801
1654,143,16.71946796
1655,116,16.71480363
1656,105,16.7089372
1657,239,16.71816536
1658,166,16.71893848
1659,122,16.71488849
1660,125,16.71084337
1661,193,16.7128236
1662,212,16.71901324
1663,119,16.71497294
1664,197,16.72055288
1665,196,16.72432432
1666,142,16.72328932
1667,165,16.72705459
1668,219,16.73261391
1669,191,16.73996405
1670,170,16.74191617
1671,157,16.74147217
1672,165,16.74162679
1673,207,16.74297669
1674,173,16.74253286
1675,210,16.74746269
1676,241,16.75298329
1677,267,16.76386404
1678,153,16.76340882
1679,153,16.76295414
1680,150,16.76428571
1681,148,16.76383105
1682,193,16.76872771
1683,196,16.77658942
1684,173,16.78206651
1685,174,16.78635015
1686,135,16.78291815
1687,120,16.77830468
1688,180,16.77902844
1689,167,16.77738307
1690,161,16.77751479
1691,129,16.7752809
1692,132,16.7712766
1693,135,16.76963969
1694,183,16.77154664
1695,132,16.76814159
1696,165,16.77299528
1697,136,16.7719505
1698,158,16.77149588
1699,166,16.77221895
1700,179,16.77352941
1701,188,16.77542622
1702,213,16.78319624
1703,195,16.78567234
1704,183,16.79342723
1705,209,16.8
1706,149,16.79777257
1707,182,16.80316344
1708,172,16.80386417
1709,109,16.7987127
1710,260,16.81052632
1711,165,16.81122151
1712,208,16.81892523
1713,168,16.82136602
1714,176,16.82205368
1715,176,16.82332362
1716,184,16.82517483
1717,156,16.82993593
1718,136,16.830617
1719,179,16.83246073
1720,144,16.83139535
1721,294,16.83614178
1722,201,16.84262485
1723,148,16.83981428
1724,286,16.85382831
1725,358,16.86550725
1726,206,16.87195829
1727,146,16.8731905
1728,201,16.8755787
1729,180,16.8768074
1730,121,16.87283237
1731,102,16.86712883
1732,61,16.85854503
1733,208,16.8678592
1734,312,16.86735871
1735,186,16.86916427
1736,136,16.86981567
1737,149,16.86873921
1738,130,16.86478711
1739,161,16.86658999
1740,175,16.8683908
1741,192,16.87133831
1742,137,16.86796785
1743,133,16.86632243
1744,308,16.87270642
1745,149,16.8722063
1746,122,16.86998855
1747,182,16.87178019
1748,221,16.88215103
1749,152,16.88164666
1750,318,16.88685714
1751,226,16.89491719
1752,115,16.88984018
1753,274,16.9087279
1754,192,16.91619156
1755,181,16.91794872
1756,173,16.92084282
1757,241,16.92544109
1758,222,16.93287827
1759,169,16.93348493
1760,226,16.94318182
1761,185,16.94605338
1762,158,16.946084
1763,197,16.95632445
1764,237,16.97052154
1765,254,16.98526912
1766,197,16.98697622
1767,237,16.98868138
1768,151,16.98642534
1769,217,16.99547767
1770,194,16.99774011
1771,141,16.99661208
1772,164,16.99717833
1773,161,16.99774394
1774,218,17.00901917
1775,121,17.00507042
1776,100,17.00112613
1777,209,17.00619021
1778,171,17.00899888
1779,180,17.01011804
1780,167,17.01067416
1781,135,17.00898372
1782,153,17.00841751
1783,188,17.01009534
1784,179,17.01121076
1785,210,17.02240896
1786,162,17.02407615
1787,164,17.02574147
1788,193,17.03187919
1789,157,17.03186138
1790,344,17.04469274
1791,97,17.03852596
1792,267,17.04241071
1793,187,17.04406023
1794,147,17.04793757
1795,170,17.05013928
1796,184,17.05512249
1797,180,17.05620479
1798,362,17.07619577
1799,101,17.07059477
1800,161,17.07055556
1801,157,17.07440311
1802,146,17.07325194
1803,126,17.0693289
1804,146,17.07261641
1805,154,17.07202216
1806,130,17.07032115
1807,151,17.06806862
1808,378,17.07466814
1809,263,17.07739082
1810,228,17.08453039
1811,164,17.08448371
1812,250,17.09713024
1813,172,17.09707667
1814,180,17.09757442
1815,150,17.09641873
1816,233,17.10462555
1817,183,17.10621904
1818,4502,17.09845985
1819,4502,17.08905992
1820,4502,17.07967033
1821,4502,17.07029105
1822,4502,17.06092206
